tradingsymbol,instrument_key
749RJ35,NSE_EQ|IN2920250163
668AP35B,NSE_EQ|IN1020250180
SPMLINFRA,NSE_EQ|INE937A01023
760CIT38,NSE_EQ|INE0Z8Z07024
702GJ33,NSE_EQ|IN1520240301
775CIT38,NSE_EQ|INE0Z8Z07016
699WB31,NSE_EQ|IN3420210103
712WB51,NSE_EQ|IN3420210111
SETF10GILT,NSE_EQ|INF200KA1JT1
685WB31,NSE_EQ|IN3420210129
698WB36,NSE_EQ|IN3420210137
699WB36A,NSE_EQ|IN3420210145
705WB36,NSE_EQ|IN3420210152
708WB41,NSE_EQ|IN3420210160
70WB31A,NSE_EQ|IN3420210178
698WB37,NSE_EQ|IN3420210186
691WB31,NSE_EQ|IN3420210194
NECLIFE,NSE_EQ|INE023H01027
DCMSIL,NSE_EQ|INE0OU201013
74CB34,NSE_EQ|INE476A08233
IKS,NSE_EQ|INE115Q01022
ATLANTAELE,NSE_EQ|INE0Z4F01028
1075WCA28,NSE_EQ|INE0A3007065
687GJ28A,NSE_EQ|IN1520240293
PCBL,NSE_EQ|INE602A01031
687GJ28,NSE_EQ|IN1520240285
721GJ35,NSE_EQ|IN1520240277
706GJ30,NSE_EQ|IN1520240269
698GJ30,NSE_EQ|IN1520240251
HAVISHA,NSE_EQ|INE293B01029
712GJ37A,NSE_EQ|IN1520240244
1075WCAP28,NSE_EQ|INE0A3007057
702GJ31A,NSE_EQ|IN1520240228
708GJ33B,NSE_EQ|IN1520240236
708GJ34,NSE_EQ|IN1520240210
707GJ32,NSE_EQ|IN1520240202
KWIL,NSE_EQ|INE2KCE01013
SREEL,NSE_EQ|INE099F01013
SECL,NSE_EQ|INE00Y701026
NAGAFERT,NSE_EQ|INE454M01024
683WB31A,NSE_EQ|IN3420210012
665WB28,NSE_EQ|IN3420210020
706WB36,NSE_EQ|IN3420210038
679WB28,NSE_EQ|IN3420210046
KIRLOSIND,NSE_EQ|INE250A01039
683WB28,NSE_EQ|IN3420210053
LINCOLN,NSE_EQ|INE405C01035
702WB31,NSE_EQ|IN3420210061
699WB30,NSE_EQ|IN3420210079
739UP37,NSE_EQ|IN3320210252
BALUFORGE,NSE_EQ|INE011E01029
70WB31,NSE_EQ|IN3420210087
MINDTECK,NSE_EQ|INE110B01017
679WB28A,NSE_EQ|IN3420210095
734UP32,NSE_EQ|IN3320210237
735UP34,NSE_EQ|IN3320210245
724UP32,NSE_EQ|IN3320210211
728UP32,NSE_EQ|IN3320210229
72NL29,NSE_EQ|IN2620190032
715UP32,NSE_EQ|IN3320210203
729NL29,NSE_EQ|IN2620190040
703NL30,NSE_EQ|IN2620190057
DBREALTY,NSE_EQ|INE879I01012
707GJ34,NSE_EQ|IN1520240194
705NL30,NSE_EQ|IN2620190065
675GJ27,NSE_EQ|IN1520240186
RVNL,NSE_EQ|INE415G01027
703GJ35,NSE_EQ|IN1520240178
705GJ34,NSE_EQ|IN1520240160
712GJ35,NSE_EQ|IN1520240152
722GJ35,NSE_EQ|IN1520240145
705GJ32,NSE_EQ|IN1520240129
HINDWAREAP,NSE_EQ|INE05AN01011
706GJ34,NSE_EQ|IN1520240137
CSLFINANCE,NSE_EQ|INE718F01018
701GJ31,NSE_EQ|IN1520240111
CIFL,NSE_EQ|INE345H01024
BLUSPRING,NSE_EQ|INE0U4101014
SGBMAY26,NSE_EQ|IN0020180033
695WB35,NSE_EQ|IN3420190206
774MH33,NSE_EQ|IN2220220189
BSL,NSE_EQ|INE594B01012
77MH31,NSE_EQ|IN2220220197
VIRINCHI,NSE_EQ|INE539B01017
DEEPINDS,NSE_EQ|INE0FHS01024
776MH30,NSE_EQ|IN2220220122
718WB35,NSE_EQ|IN3420190164
77MH30,NSE_EQ|IN2220220130
723WB30,NSE_EQ|IN3420190172
762MH30A,NSE_EQ|IN2220220106
731WB34,NSE_EQ|IN3420190149
764MH32,NSE_EQ|IN2220220114
729WB29,NSE_EQ|IN3420190156
AMANTA,NSE_EQ|INE084K01015
730WB29,NSE_EQ|IN3420190115
764MH33,NSE_EQ|IN2220220163
726WB34,NSE_EQ|IN3420190123
KEEPLEARN,NSE_EQ|INE055C01020
772MH31,NSE_EQ|IN2220220171
719WB29,NSE_EQ|IN3420190131
ABSL10BANK,NSE_EQ|INF209KC1670
MARSONS,NSE_EQ|INE415B01044
778MH30,NSE_EQ|IN2220220148
ABSLMSCIN,NSE_EQ|INF209KC1662
757MH31,NSE_EQ|IN2220220155
GANESHCP,NSE_EQ|INE652V01016
715WB35,NSE_EQ|IN3420190180
BRIGADE,NSE_EQ|INE791I01019
71WB30,NSE_EQ|IN3420190198
RAJPUTANA,NSE_EQ|INE0VHU01019
815ANN31,NSE_EQ|INE1N2P24018
815ANN32,NSE_EQ|INE1N2P24026
786MH30,NSE_EQ|IN2220220080
815ANN29,NSE_EQ|INE1N2P24034
789MH32,NSE_EQ|IN2220220098
815ANN30,NSE_EQ|INE1N2P24042
770MH32,NSE_EQ|IN2220220064
772MH34,NSE_EQ|IN2220220072
AGARWALTUF,NSE_EQ|INE0P8X01016
EMKAY,NSE_EQ|INE296H01011
711MH29,NSE_EQ|IN2220220015
KEL,NSE_EQ|INE0OWX01025
763MH30,NSE_EQ|IN2220220049
799WB35,NSE_EQ|IN3420190248
762MH30,NSE_EQ|IN2220220056
735WB30,NSE_EQ|IN3420190255
705WB30,NSE_EQ|IN3420190214
718MH30,NSE_EQ|IN2220220023
698WB35,NSE_EQ|IN3420190222
TNPETRO,NSE_EQ|INE148A01019
761MH29,NSE_EQ|IN2220220031
72WB30,NSE_EQ|IN3420190230
TRUALT,NSE_EQ|INE0MWH01014
AONENIFTY,NSE_EQ|INF1J2R01064
AONELIQUID,NSE_EQ|INF1J2R01056
APCL,NSE_EQ|INE071F01012
BUILDPRO,NSE_EQ|INE24OJ01011
MOLDTECH,NSE_EQ|INE835B01035
SGBOCT26,NSE_EQ|IN0020180249
ARCIIL,NSE_EQ|INE0YDV01010
IRB,NSE_EQ|INE821I01022
DYNAMATECH,NSE_EQ|INE221B01012
BVCL,NSE_EQ|INE139I01011
ENSER,NSE_EQ|INE0R9I01021
DHAMPURSUG,NSE_EQ|INE041A01016
NAVNETEDUL,NSE_EQ|INE060A01024
INSECTICID,NSE_EQ|INE070I01018
JAYNECOIND,NSE_EQ|INE854B01010
BOSCHLTD,NSE_EQ|INE323A01026
AONETOTAL,NSE_EQ|INF1J2R01015
LOYALTEX,NSE_EQ|INE970D01010
PARKHOTELS,NSE_EQ|INE988S01028
758NL33,NSE_EQ|IN2620230010
767NL33B,NSE_EQ|IN2620230051
737NL33A,NSE_EQ|IN2620230044
737NL33,NSE_EQ|IN2620230036
733NL33,NSE_EQ|IN2620230028
748NL34,NSE_EQ|IN2620230085
MAYURUNIQ,NSE_EQ|INE040D01038
IVC,NSE_EQ|INE050B01023
749NL34,NSE_EQ|IN2620230077
778NL33,NSE_EQ|IN2620230069
773MH34,NSE_EQ|IN2220220247
773MH32,NSE_EQ|IN2220220254
ZODIACLOTH,NSE_EQ|INE206B01013
766MH33,NSE_EQ|IN2220220221
772MH32,NSE_EQ|IN2220220239
GOLDENTOBC,NSE_EQ|INE973A01010
KERNEX,NSE_EQ|INE202H01019
AFFORDABLE,NSE_EQ|INE692Z01013
77MH33,NSE_EQ|IN2220220205
769MH31,NSE_EQ|IN2220220213
RITES,NSE_EQ|INE320J01015
HPL,NSE_EQ|INE495S01016
TVSELECT,NSE_EQ|INE236G01019
SJS,NSE_EQ|INE284S01014
751JK54,NSE_EQ|IN4920230286
736JK49,NSE_EQ|IN4920230260
810SIHF35,NSE_EQ|INE213W08069
747JK44,NSE_EQ|IN4920230278
746JK49,NSE_EQ|IN4920230237
726GS2029,NSE_EQ|IN0020180454
745JK54,NSE_EQ|IN4920230245
PELATRO,NSE_EQ|INE0VG601013
74JK44,NSE_EQ|IN4920230252
SGBJAN27,NSE_EQ|IN0020180462
NAHARINDUS,NSE_EQ|INE289A01011
LIQUIDSBI,NSE_EQ|INF200KA13Z8
801TCH28,NSE_EQ|INE033L07GR8
81TCHF28,NSE_EQ|INE033L07GS6
83TCHF28,NSE_EQ|INE033L07GT4
84TCHF28,NSE_EQ|INE033L07GU2
HNDFDS,NSE_EQ|INE254N01026
NDRAUTO,NSE_EQ|INE07OG01012
DELTAMAGNT,NSE_EQ|INE393A01011
SGBNOV26,NSE_EQ|IN0020180314
80409TCH27,NSE_EQ|INE033L07ID4
EXCELSOFT,NSE_EQ|INE606N01019
810TCHFL27,NSE_EQ|INE033L07IE2
GANESHIN,NSE_EQ|INE0TVT01024
792TCHFL34,NSE_EQ|INE033L07IG7
693SK31,NSE_EQ|IN3020200074
805TCHFL29,NSE_EQ|INE033L07IH5
718SK31,NSE_EQ|IN3020200066
792TCHF34,NSE_EQ|INE033L07II3
HGINFRA,NSE_EQ|INE926X01010
719SK31,NSE_EQ|IN3020200058
786TCHFL29,NSE_EQ|INE033L07IJ1
763JK53A,NSE_EQ|IN4920230187
PFIZER,NSE_EQ|INE182A01018
771JK48,NSE_EQ|IN4920230195
774JK43,NSE_EQ|IN4920230161
SGBDEC26,NSE_EQ|IN0020180389
764JK50,NSE_EQ|IN4920230179
758JK50,NSE_EQ|IN4920230138
EQUIPPP,NSE_EQ|INE217G01035
76JK53A,NSE_EQ|IN4920230146
AURIONPRO,NSE_EQ|INE132H01018
756JK48,NSE_EQ|IN4920230153
763JK53,NSE_EQ|IN4920230120
SPCL,NSE_EQ|INE0T7B01010
NEELAM,NSE_EQ|INE0N1401016
748JK54,NSE_EQ|IN4920230229
GKSL,NSE_EQ|INE0V0W01025
772JK43,NSE_EQ|IN4920230203
HEADSUP,NSE_EQ|INE759V01019
768JK44,NSE_EQ|IN4920230211
SETFNIFBK,NSE_EQ|INF200KA1580
SETFNN50,NSE_EQ|INF200KA1598
EMAMILTD,NSE_EQ|INE548C01032
MONEYBOXX,NSE_EQ|INE296Q01012
664SK31,NSE_EQ|IN3020200041
66SK30,NSE_EQ|IN3020200033
BLUECOAST,NSE_EQ|INE472B01011
673SK30,NSE_EQ|IN3020200025
714SK30,NSE_EQ|IN3020200017
MWL,NSE_EQ|INE0JYY01011
ARVINDPORT,NSE_EQ|INE0P4T01013
GREENPOWER,NSE_EQ|INE999K01014
743JK53A,NSE_EQ|IN4920230088
741JK53,NSE_EQ|IN4920230096
PRECISION,NSE_EQ|INE0HKW01018
743JK53,NSE_EQ|IN4920230062
745JK53,NSE_EQ|IN4920230070
736JK35,NSE_EQ|IN4920230039
744JK38,NSE_EQ|IN4920230047
744JK53,NSE_EQ|IN4920230054
80956ABH26,NSE_EQ|INE831R07474
817ABHF27,NSE_EQ|INE831R07466
737JK38,NSE_EQ|IN4920230021
8049ABHF27,NSE_EQ|INE831R07482
803ABHFL29,NSE_EQ|INE831R07490
737JK35,NSE_EQ|IN4920230013
756JK53,NSE_EQ|IN4920230104
790ABHFL27,NSE_EQ|INE831R07557
76JK53,NSE_EQ|IN4920230112
78618ABH28,NSE_EQ|INE831R07573
RUCHINFRA,NSE_EQ|INE413B01023
790ABHFL28,NSE_EQ|INE831R07565
VITAL,NSE_EQ|INE0L4K01016
73064ABH28,NSE_EQ|INE831R07581
78241ABH29,NSE_EQ|INE831R07508
785ABHFL28,NSE_EQ|INE831R07516
VERTEXPLUS,NSE_EQ|INE0NLB01018
786ABHFL28,NSE_EQ|INE831R07540
78537ABH30,NSE_EQ|INE831R07532
GS220230C,NSE_EQ|IN000230C028
7712TCHF28,NSE_EQ|INE033L07IK9
7685TCHF28,NSE_EQ|INE033L07IL7
HDFCGOLD,NSE_EQ|INF179KC1981
773TCHFL30,NSE_EQ|INE033L07IM5
727TCHFL28,NSE_EQ|INE033L07IN3
KRISHCA,NSE_EQ|INE0NR701018
7123TCHF27,NSE_EQ|INE033L07IO1
HDFCNIFTY,NSE_EQ|INF179KC1965
BULKCORP,NSE_EQ|INE0SZ301012
717TCHFL30,NSE_EQ|INE033L07IP8
735TCHFL35,NSE_EQ|INE033L07IQ6
730TCHFL28,NSE_EQ|INE033L07IR4
SGBFEB27,NSE_EQ|IN0020180561
SRPL,NSE_EQ|INE008Z01020
803ABHF27,NSE_EQ|INE831R07391
TREEHOUSE,NSE_EQ|INE040M01013
810ABHF28,NSE_EQ|INE831R07359
802ABHF28,NSE_EQ|INE831R07367
HONDAPOWER,NSE_EQ|INE634A01018
GFSTEELS,NSE_EQ|INE534A01028
820ABHF27,NSE_EQ|INE831R07425
820ABHFL27,NSE_EQ|INE831R07441
SHREEKARNI,NSE_EQ|INE0S4Y01010
812ABHF29,NSE_EQ|INE831R07458
813ABHF28,NSE_EQ|INE831R07409
8ABHF34,NSE_EQ|INE831R07417
LTM,NSE_EQ|INE214T01019
HAVELLS,NSE_EQ|INE176B01034
CPSEETF,NSE_EQ|INF457M01133
772MP38,NSE_EQ|IN2120220057
767MP33,NSE_EQ|IN2120220040
REPL,NSE_EQ|INE364Z01019
ABSLAMC,NSE_EQ|INE404A01024
788MP33,NSE_EQ|IN2120220032
SGBJUL28IV,NSE_EQ|IN0020200146
746MP32,NSE_EQ|IN2120220024
577GS2030,NSE_EQ|IN0020200153
SGBAUG28V,NSE_EQ|IN0020200161
785MP32,NSE_EQ|IN2120220016
68GS2060,NSE_EQ|IN0020200187
SGBSEP28VI,NSE_EQ|IN0020200195
TIT45,NSE_EQ|INE1JNC07015
CHEMFAB,NSE_EQ|INE783X01023
IDEAFORGE,NSE_EQ|INE349Y01013
GALAXYSURF,NSE_EQ|INE600K01018
SPANDANA,NSE_EQ|INE572J01011
ANONDITA,NSE_EQ|INE0VTV01012
NEPHROCARE,NSE_EQ|INE0SUN01013
BANDHANBNK,NSE_EQ|INE545U01014
769MP43,NSE_EQ|IN2120220099
IWARE,NSE_EQ|INE1AII01014
KKJEWELS,NSE_EQ|INE0XOW01017
759MP38,NSE_EQ|IN2120220081
VERTIS,NSE_EQ|INE0KXY23015
762MP34,NSE_EQ|IN2120220073
ROYALARC,NSE_EQ|INE0EO401019
VIDYAWIRES,NSE_EQ|INE14UN01029
764MP33,NSE_EQ|IN2120220065
JKIL,NSE_EQ|INE576I01022
AFIL,NSE_EQ|INE916Y01027
GKWLIMITED,NSE_EQ|INE528A01020
SRHHYPOLTD,NSE_EQ|INE917H01012
MARKSANS,NSE_EQ|INE750C01026
MDL,NSE_EQ|INE575Z01010
HYBRIDFIN,NSE_EQ|INE965B01022
MHRIL,NSE_EQ|INE998I01010
SGBJUN28,NSE_EQ|IN0020200104
ACL,NSE_EQ|INE666E01020
GROBTEA,NSE_EQ|INE646C01018
777MP47,NSE_EQ|IN2120220149
719GS2060,NSE_EQ|IN0020200039
774MP43,NSE_EQ|IN2120220131
766MP48,NSE_EQ|IN2120220123
716GS2050,NSE_EQ|IN0020200054
SGBAPR28I,NSE_EQ|IN0020200062
YASHO,NSE_EQ|INE616Z01012
579GS2030,NSE_EQ|IN0020200070
777MP43,NSE_EQ|IN2120220107
THERMAX,NSE_EQ|INE152A01029
SGBMAY28,NSE_EQ|IN0020200088
619GS2034,NSE_EQ|IN0020200096
POONAWALLA,NSE_EQ|INE511C01022
ABHF26625,NSE_EQ|INE831R07599
MAHASTEEL,NSE_EQ|INE451L01014
GULFOILLUB,NSE_EQ|INE635Q01029
72841ABH30,NSE_EQ|INE831R07623
SADBHAV,NSE_EQ|INE226H01026
INDBANK,NSE_EQ|INE841B01017
71ABHFL27,NSE_EQ|INE831R07607
758ABHFL35,NSE_EQ|INE831R07615
EQUITASBNK,NSE_EQ|INE063P01018
GARFIBRES,NSE_EQ|INE276A01018
INDOTECH,NSE_EQ|INE332H01014
SGBJAN29IX,NSE_EQ|IN0020200377
SGBJAN29X,NSE_EQ|IN0020200385
SGBFEB29XI,NSE_EQ|IN0020200393
ABAN,NSE_EQ|INE421A01028
PATINTLOG,NSE_EQ|INE529D01014
805NIT32,NSE_EQ|INE0Q7Q07026
NDR31,NSE_EQ|INE0Q7Q07034
CARTRADE,NSE_EQ|INE290S01011
ALKYLAMINE,NSE_EQ|INE150B01039
GRPLTD,NSE_EQ|INE137I01015
810NIT40,NSE_EQ|INE0Q7Q07018
IMFA,NSE_EQ|INE919H01018
GVPTECH,NSE_EQ|INE382T01030
SETFGOLD,NSE_EQ|INF200KA16D8
622GS2035,NSE_EQ|IN0020200245
667GS2050,NSE_EQ|IN0020200252
OMFURN,NSE_EQ|INE338Y01016
SGBN28VIII,NSE_EQ|IN0020200286
585GS2030,NSE_EQ|IN0020200294
MAZDOCK,NSE_EQ|INE249Z01020
720CL30,NSE_EQ|INE482A08033
MOXSH,NSE_EQ|INE0N6D01014
SHYAMCENT,NSE_EQ|INE979R01011
ADROITINFO,NSE_EQ|INE737B01033
SGBOC28VII,NSE_EQ|IN0020200203
UMIYA-MRO,NSE_EQ|INE398B01018
BANCOINDIA,NSE_EQ|INE213C01025
RCOM,NSE_EQ|INE330H01018
GARUDA,NSE_EQ|INE0JVO01026
RAILTEL,NSE_EQ|INE0DD101019
BUTTERFLY,NSE_EQ|INE295F01017
ABCOTS,NSE_EQ|INE08PH01015
890ALSL27,NSE_EQ|INE563J08023
TCHF30,NSE_EQ|INE033L08270
SAKSOFT,NSE_EQ|INE667G01023
RENUKA,NSE_EQ|INE087H01022
CADSYS,NSE_EQ|INE090Y01013
VMSTMT,NSE_EQ|INE0SJA01013
RADIANTCMS,NSE_EQ|INE855R01021
PROFX,NSE_EQ|INE0VJT01017
BAJAJHIND,NSE_EQ|INE306A01021
JARO,NSE_EQ|INE00YJ01010
KRSNAA,NSE_EQ|INE08LI01020
GANGESSECU,NSE_EQ|INE335W01016
SETUINFRA,NSE_EQ|INE023M01027
AARTISURF,NSE_EQ|INE09EO04017
SOLARINDS,NSE_EQ|INE343H01029
ASHALOG,NSE_EQ|INE0LAA01017
OILCOUNTUB,NSE_EQ|INE591A01010
CNL,NSE_EQ|INE985W01018
KIRLOSBROS,NSE_EQ|INE732A01036
ANURAS,NSE_EQ|INE930P13013
PVRINOX,NSE_EQ|INE191H01014
ABGSEC,NSE_EQ|INF209KC1134
QGOLDHALF,NSE_EQ|INF082J01408
JNKINDIA,NSE_EQ|INE0OAF01028
AAREYDRUGS,NSE_EQ|INE198H01019
FELDVR,NSE_EQ|IN9623B01058
676GS2061,NSE_EQ|IN0020200401
SGBMR29XII,NSE_EQ|IN0020200427
QNIFTY,NSE_EQ|INF082J01499
ODIGMA,NSE_EQ|INE054301028
VIPIND,NSE_EQ|INE054A01027
UTIAMC,NSE_EQ|INE094J01016
GSEC10ABSL,NSE_EQ|INF209KC1142
1225DCCL27,NSE_EQ|INE04Q907108
GINNIFILA,NSE_EQ|INE424C01010
AXITA,NSE_EQ|INE02EZ01022
CALSOFT,NSE_EQ|INE526B01014
IIFL,NSE_EQ|INE530B01024
ZUARI,NSE_EQ|INE840M01016
14DCCL31A,NSE_EQ|INE04Q907124
9PCPL28A,NSE_EQ|INE389Z07104
14DCCL31,NSE_EQ|INE04Q907116
9PCPL28B,NSE_EQ|INE389Z07112
ZENITHSTL,NSE_EQ|INE318D01020
RAJRILTD,NSE_EQ|INE533D01032
INDIASHLTR,NSE_EQ|INE922K01024
ETERNAL,NSE_EQ|INE758T01015
MUNISH,NSE_EQ|INE1K8Y01018
SPUNWEB,NSE_EQ|INE19QH01010
SIMPLEXINF,NSE_EQ|INE059B01024
ITC,NSE_EQ|INE154A01025
1275DCCL28,NSE_EQ|INE04Q907181
13DCCL29,NSE_EQ|INE04Q907173
SNOWMAN,NSE_EQ|INE734N01019
ISFT,NSE_EQ|INE566K01011
12DCCL29,NSE_EQ|INE04Q907165
POLYCAB,NSE_EQ|INE455K01017
12DCCL29A,NSE_EQ|INE04Q907157
SRM,NSE_EQ|INE0R6Z01013
830PFCL27,NSE_EQ|INE134E07208
MADHUSUDAN,NSE_EQ|INE0P6701019
BAJAJCON,NSE_EQ|INE933K01021
975PCPL28,NSE_EQ|INE389Z07088
AUROPHARMA,NSE_EQ|INE406A01037
9PCPL28,NSE_EQ|INE389Z07096
CONTI,NSE_EQ|INE340Z01019
GODAVARIB,NSE_EQ|INE497S01012
10157PCP27,NSE_EQ|INE389Z07054
PCPL27,NSE_EQ|INE389Z07062
975PCPL27,NSE_EQ|INE389Z07070
SNEHAA,NSE_EQ|INE1OIC01018
WEALTH,NSE_EQ|INE658T01017
12DCCL27,NSE_EQ|INE04Q907090
770RECL26,NSE_EQ|INE020B08FC8
718AP40,NSE_EQ|IN1020210465
753RECL34,NSE_EQ|INE020B08FB0
724AP38,NSE_EQ|IN1020210457
759RL27,NSE_EQ|INE020B08FA2
714AP41B,NSE_EQ|IN1020210440
714AP40,NSE_EQ|IN1020210432
745RECL35,NSE_EQ|INE020B08FG9
SUNDRMFAST,NSE_EQ|INE387A01021
756RECL27,NSE_EQ|INE020B08FF1
737AP42,NSE_EQ|IN1020210499
735RECL34,NSE_EQ|INE020B08FE4
737AP38,NSE_EQ|IN1020210481
980SFIL28,NSE_EQ|INE244L07317
758RECL29,NSE_EQ|INE020B08FD6
722AP42,NSE_EQ|IN1020210473
732KA33,NSE_EQ|IN1920250025
745RL34,NSE_EQ|INE020B08EZ2
RATNAMANI,NSE_EQ|INE703B01027
742KA35A,NSE_EQ|IN1920250033
747RL34,NSE_EQ|INE020B08EY5
752KA37,NSE_EQ|IN1920250041
803ICPR34,NSE_EQ|INE726G08022
SHRIRAMPPS,NSE_EQ|INE217L01019
764RL27,NSE_EQ|INE020B08EX7
746KA36,NSE_EQ|IN1920250058
GROWWSC250,NSE_EQ|INF666M01MO0
753KA38,NSE_EQ|IN1920250066
771REC27,NSE_EQ|INE020B08EW9
GROWWRLTY,NSE_EQ|INF666M01MN2
716KA31,NSE_EQ|IN1920250074
769ICPR35,NSE_EQ|INE726G08030
CCCL,NSE_EQ|INE429I01024
DENORA,NSE_EQ|INE244A01016
734KA34,NSE_EQ|IN1920250082
GROWWCAPM,NSE_EQ|INF666M01MM4
EASEMYTRIP,NSE_EQ|INE07O001026
751KA36,NSE_EQ|IN1920250090
PNGJL,NSE_EQ|INE953R01016
710TS47,NSE_EQ|IN4520240412
777TR41,NSE_EQ|IN3220250069
710TS46,NSE_EQ|IN4520240404
774TR41,NSE_EQ|IN3220250051
GSMFOILS,NSE_EQ|INE0SQY01018
714HR31,NSE_EQ|IN1620200171
702HR29,NSE_EQ|IN1620200163
712TS51,NSE_EQ|IN4520240420
718HR41,NSE_EQ|IN1620200155
725KA32,NSE_EQ|IN1920250108
672TR40,NSE_EQ|IN3220250028
698HR41,NSE_EQ|IN1620200148
764REC34,NSE_EQ|INE020B08EV1
GROWWMC150,NSE_EQ|INF666M01MV5
675TR40,NSE_EQ|IN3220250010
732KA33A,NSE_EQ|IN1920250116
662HR41,NSE_EQ|IN1620200130
778TR41,NSE_EQ|IN3220250044
754KA37,NSE_EQ|IN1920250124
659HR30,NSE_EQ|IN1620200122
715KA31,NSE_EQ|IN1920250132
754TR40,NSE_EQ|IN3220250036
672HR35,NSE_EQ|IN1620200114
748KA35,NSE_EQ|IN1920250140
M&M,NSE_EQ|INE101A01026
719TS46,NSE_EQ|IN4520240495
705HR40,NSE_EQ|IN1620200106
SBC,NSE_EQ|INE04AK01028
710TS50,NSE_EQ|IN4520240487
BALCO,NSE_EQ|INE0U0201016
711TS55,NSE_EQ|IN4520240453
714AP35,NSE_EQ|IN1020210424
712TS54,NSE_EQ|IN4520240446
692AP41,NSE_EQ|IN1020210416
713TS49,NSE_EQ|IN4520240438
708TS49,NSE_EQ|IN4520240479
975SIPL29,NSE_EQ|INE391V07174
70AP39B,NSE_EQ|IN1020210408
711TS47,NSE_EQ|IN4520240461
985SFIL28,NSE_EQ|INE244L07416
ASHOKLEY,NSE_EQ|INE208A01029
719RECL31,NSE_EQ|INE020B08GC6
744AP42,NSE_EQ|IN1020210564
695RECL28,NSE_EQ|INE020B08GB8
731AP42,NSE_EQ|IN1020210556
940SFIL28,NSE_EQ|INE244L07408
GROWWMETAL,NSE_EQ|INF666M01NI0
725TS46,NSE_EQ|IN4520240297
MATRIMONY,NSE_EQ|INE866R01028
725TS38,NSE_EQ|IN4520240289
KAVDEFENCE,NSE_EQ|INE641C01019
98SFIL26,NSE_EQ|INE244L07499
733KA33,NSE_EQ|IN1920250157
HEXATRADEX,NSE_EQ|INE750M01017
749KA35,NSE_EQ|IN1920250165
723SBI39,NSE_EQ|INE062A08470
660RECL27,NSE_EQ|INE020B08FZ9
719KA32A,NSE_EQ|IN1920250173
KALYANKJIL,NSE_EQ|INE303R01014
670RECL29,NSE_EQ|INE020B08FY2
755KA35,NSE_EQ|IN1920250181
GROWWPSE,NSE_EQ|INF666M01NQ3
706RECL35,NSE_EQ|INE020B08GA0
GROWWCHEM,NSE_EQ|INF666M01NP5
756KA36,NSE_EQ|IN1920250199
736SBI39,NSE_EQ|INE062A08439
736SBOI39,NSE_EQ|INE062A08421
SIGMAADV,NSE_EQ|INE933B01012
CARRARO,NSE_EQ|INE0V7W01012
768AR33,NSE_EQ|IN1120230017
686REC35,NSE_EQ|INE020B08FT2
MANINFRA,NSE_EQ|INE949H01023
763AR33,NSE_EQ|IN1120230025
702RECL40,NSE_EQ|INE020B08FS4
732RL35,NSE_EQ|INE020B08FQ8
713TS36,NSE_EQ|IN4520240313
725KA33,NSE_EQ|IN1920250207
744RL28,NSE_EQ|INE020B08FR6
722TS38,NSE_EQ|IN4520240305
748KA37,NSE_EQ|IN1920250215
737KA34,NSE_EQ|IN1920250223
637RECL27,NSE_EQ|INE020B08FX4
738KA34,NSE_EQ|IN1920250231
652RL28,NSE_EQ|INE020B08FW6
744KA36,NSE_EQ|IN1920250249
DCXINDIA,NSE_EQ|INE0KL801015
ITDC,NSE_EQ|INE353K01014
681RL36,NSE_EQ|INE020B08FV8
747KA36,NSE_EQ|IN1920250256
687REC30,NSE_EQ|INE020B08FU0
731KA33,NSE_EQ|IN1920250264
709RL39,NSE_EQ|INE020B08FK1
GROWWSLVR,NSE_EQ|INF666M01OF4
713TS39,NSE_EQ|IN4520240370
713AP40,NSE_EQ|IN1020210507
0RL34,NSE_EQ|INE020B08FJ3
716TS49,NSE_EQ|IN4520240362
GROWWGOLD,NSE_EQ|INF666M01OE7
731RECL39,NSE_EQ|INE020B08FI5
710TS45,NSE_EQ|IN4520240396
GROWWHOSPI,NSE_EQ|INF666M01OD9
SUBROS,NSE_EQ|INE287B01021
710TS44,NSE_EQ|IN4520240388
755RECL26,NSE_EQ|INE020B08FH7
748AP38,NSE_EQ|IN1020210549
720RECL35,NSE_EQ|INE020B08FN5
712TS39,NSE_EQ|IN4520240321
WINDMACHIN,NSE_EQ|INE052A01021
713AP39,NSE_EQ|IN1020210531
1025SFIL26,NSE_EQ|INE244L07507
728RECL40,NSE_EQ|INE020B08FO3
716TS47,NSE_EQ|IN4520240354
710RECL35,NSE_EQ|INE020B08FM7
DELHIVERY,NSE_EQ|INE148O01028
741AR34,NSE_EQ|IN1120230033
711TS45,NSE_EQ|IN4520240347
RAMCOCEM,NSE_EQ|INE331A01037
734RL30,NSE_EQ|INE020B08FL9
CREST,NSE_EQ|INE559D01011
713AP41,NSE_EQ|IN1020210515
714TS42,NSE_EQ|IN4520240339
714AP41,NSE_EQ|IN1020210226
714AP37,NSE_EQ|IN1020210218
714AP36,NSE_EQ|IN1020210200
733TS40,NSE_EQ|IN4520240172
698AP36,NSE_EQ|IN1020210267
732TS36,NSE_EQ|IN4520240164
702AP41,NSE_EQ|IN1020210259
735TS40,NSE_EQ|IN4520240198
70AP39A,NSE_EQ|IN1020210242
734TS37,NSE_EQ|IN4520240180
705AP35,NSE_EQ|IN1020210234
716PY40A,NSE_EQ|IN3820240072
DEVIT,NSE_EQ|INE060X01034
